EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2026,Ishaan,Schaefer,2566-05-13 00:00:00.000,2566-06-10 00:00:00.000,Production Technician I,James White,ishaan.schaefer@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Resignation,Deep new manage big picture.,"Production       ",Field Operations,2513-02-26 00:00:00.000,MA,Locator,Female,5306,Hispanic,Married,Fully Meets,3
2027,Liam,Figueroa,2562-05-22 00:00:00.000,NULL,Production Technician I,Michael Ortiz,liam.figueroa@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Unk,NULL,"Production       ",Fielders,2517-08-04 00:00:00.000,MA,Engineer,Female,42458,Black,Single,Fully Meets,3
2028,Linda,Combs,2564-09-30 00:00:00.000,2564-11-14 00:00:00.000,Production Technician I,Paul Wilcox,linda.combs@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Temporary,Retirement,Half audience option safe.,"Production       ",Field Operations,2524-05-02 00:00:00.000,MA,Tower Hand,Female,77958,Hispanic,Widowed,Fully Meets,3
2029,Marilyn,Moss,2562-09-09 00:00:00.000,NULL,Production Technician I,Alyssa Garrett,marilyn.moss@bilearner.com,TNS,Active,Contract,Zone C,Full-Time,Unk,NULL,"Production       ",General - Eng,2486-10-23 00:00:00.000,MA,Billing,Female,84191,Black,Single,Fully Meets,3
2030,Yuliana,Nelson,2562-04-26 00:00:00.000,2562-05-13 00:00:00.000,Production Technician I,Nicole Rodriguez,yuliana.nelson@bilearner.com,PYZ,Active,Full-Time,Zone B,Full-Time,Resignation,Station opportunity already agency blood answer.,"Production       ",Wireline Construction,2525-08-13 00:00:00.000,MA,Operator,Female,34988,Asian,Married,Fully Meets,3
2031,August,Wiley,2565-02-19 00:00:00.000,2566-04-05 00:00:00.000,Production Technician I,Mary Clark,august.wiley@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Involuntary,Smile friend too now move end institution.,"Production       ",Project Management - Con,2520-06-16 00:00:00.000,MA,Manager,Male,8786,Asian,Married,Fully Meets,3
2032,Lindsay,Pennington,2565-04-16 00:00:00.000,2565-12-25 00:00:00.000,Production Technician I,Daniel Stafford,lindsay.pennington@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Retirement,Participant under home.,"Production       ",Field Operations,2539-11-05 00:00:00.000,MA,Technician,Male,19087,Asian,Divorced,Fully Meets,3
2033,Nico,Villarreal,2565-05-12 00:00:00.000,NULL,Production Technician I,Christopher White,nico.villarreal@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Unk,NULL,"Production       ",General - Con,2534-01-28 00:00:00.000,MA,Laborer,Female,47570,White,Divorced,Fully Meets,3
2034,Jaliyah,Conway,2564-08-26 00:00:00.000,2566-08-03 00:00:00.000,Production Technician I,Randall Hill,jaliyah.conway@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Voluntary,Manage expert such rate stand.,"Production       ",Field Operations,2490-01-19 00:00:00.000,MA,Driver,Female,95951,Asian,Married,Fully Meets,3
2035,Raymond,Gillespie,2563-06-06 00:00:00.000,2564-11-23 00:00:00.000,Production Technician I,Alicia Horton,raymond.gillespie@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Retirement,Race a way theory analysis.,"Production       ",Aerial,2544-03-14 00:00:00.000,MA,Lineman,Female,44292,Asian,Married,Fully Meets,3
2036,Joey,Montes,2565-06-26 00:00:00.000,NULL,Production Technician I,Melinda Brown,joey.montes@bilearner.com,SVG,Active,Contract,Zone A,Part-Time,Unk,NULL,"Production       ",Aerial,2485-02-18 00:00:00.000,MA,Laborer,Female,1372,Asian,Single,Fully Meets,3
2037,Ian,Hester,2564-01-09 00:00:00.000,2565-05-14 00:00:00.000,Production Technician I,Keith Morrison,ian.hester@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Involuntary,Present trip year.,"Production       ",General - Con,2488-08-27 00:00:00.000,MA,Clerk,Female,14973,White,Married,Fully Meets,3
2038,Weston,Rios,2561-09-02 00:00:00.000,NULL,Production Technician I,Pamela Calderon,weston.rios@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,NULL,"Production       ",Splicing,2544-05-04 00:00:00.000,MA,Foreman,Female,81445,Black,Married,Fully Meets,3
2039,Carson,Pennington,2565-04-22 00:00:00.000,NULL,Production Technician I,Andrea Riley,carson.pennington@bilearner.com,TNS,Active,Full-Time,Zone B,Full-Time,Unk,NULL,"Production       ",Field Operations,2500-10-04 00:00:00.000,MA,Operator,Female,29345,White,Single,Fully Meets,3
2040,Brynlee,Crawford,2564-12-05 00:00:00.000,2566-06-26 00:00:00.000,Production Technician II,Eric Walton,brynlee.crawford@bilearner.com,NEL,Future Start,Contract,Zone B,Temporary,Involuntary,Impact central buy top section.,"Production       ",General - Con,2492-12-04 00:00:00.000,MA,Lineman,Female,33621,Other,Divorced,Fully Meets,3
2041,Sanai,Rose,2565-09-13 00:00:00.000,NULL,Production Technician II,Tina Jenkins,sanai.rose@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,Unk,NULL,"Production       ",General - Con,2540-04-18 00:00:00.000,MA,Laborer,Female,91981,Black,Single,Fully Meets,3
2042,Luna,Arroyo,2562-11-24 00:00:00.000,NULL,Production Technician II,Logan Middleton,luna.arroyo@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unk,NULL,"Production       ",General - Con,2535-02-29 00:00:00.000,MA,Technician,Female,79529,White,Married,Fully Meets,3
2043,Lorelai,Hale,2563-03-19 00:00:00.000,NULL,Production Technician II,Michelle Coleman,lorelai.hale@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,Unk,NULL,"Production       ",Isp,2510-09-21 00:00:00.000,MA,Technician,Female,7492,White,Married,Fully Meets,3
2044,Darrell,Horne,2565-09-14 00:00:00.000,NULL,Production Technician II,Christina Baldwin,darrell.horne@bilearner.com,SVG,Active,Contract,Zone C,Full-Time,Unk,NULL,"Production       ",Wireline Construction,2535-02-20 00:00:00.000,MA,Operator,Female,16589,Black,Married,Fully Meets,3
2045,Itzel,Nunez,2564-09-21 00:00:00.000,NULL,Production Technician II,Ricky Reyes,itzel.nunez@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,NULL,"Production       ",Fielders,2519-11-19 00:00:00.000,MA,Engineer,Female,39813,Other,Divorced,Fully Meets,3
2046,Serena,Lutz,2563-05-22 00:00:00.000,NULL,Production Technician II,Rachel Nicholson,serena.lutz@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Unk,NULL,"Production       ",Project Management - Con,2491-10-26 00:00:00.000,MA,Manager,Female,31663,Asian,Widowed,Fully Meets,3
2047,Gwendolyn,Gray,2565-12-13 00:00:00.000,NULL,Production Technician II,Jacob Smith,gwendolyn.gray@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,NULL,"Production       ",Aerial,2509-08-23 00:00:00.000,MA,Laborer,Female,26502,White,Single,Fully Meets,3
2048,Khalil,Lee,2565-02-07 00:00:00.000,NULL,Production Technician II,Adam Bates,khalil.lee@bilearner.com,PYZ,Active,Contract,Zone B,Part-Time,Unk,NULL,"Production       ",Aerial,2538-04-06 00:00:00.000,MA,Laborer,Female,4321,Asian,Married,Fully Meets,3
2049,Corinne,Navarro,2563-10-06 00:00:00.000,NULL,Production Technician II,Thomas Richard,corinne.navarro@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unk,NULL,"Production       ",Field Operations,2485-05-07 00:00:00.000,MA,Laborer,Female,93573,Asian,Widowed,Fully Meets,3
2050,Meadow,Atkins,2565-01-11 00:00:00.000,2565-12-16 00:00:00.000,Production Technician II,Lisa Smith,meadow.atkins@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Top whether good.,"Production       ",Wireless,2496-02-03 00:00:00.000,MA,Safety,Female,17084,White,Widowed,Fully Meets,3
2051,Jaden,Charles,2565-02-26 00:00:00.000,NULL,Production Technician I,Desiree Jennings,jaden.charles@bilearner.com,CCDR,Active,Part-Time,Zone C,Temporary,Unk,NULL,"Production       ",Field Operations,2542-04-13 00:00:00.000,MA,Laborer,Female,18433,Black,Single,Fully Meets,3
2052,Blaine,Contreras,2563-06-10 00:00:00.000,2565-11-13 00:00:00.000,Production Technician I,Dr. Donald Henry,blaine.contreras@bilearner.com,SVG,Active,Part-Time,Zone B,Part-Time,Involuntary,Mean car law read friend growth.,"Production       ",Field Operations,2499-05-12 00:00:00.000,MA,Laborer,Female,61020,Hispanic,Married,Fully Meets,3
2053,Kolten,Kim,2564-09-27 00:00:00.000,NULL,Production Technician I,Curtis Gonzales,kolten.kim@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Unk,NULL,"Production       ",Engineers,2532-02-09 00:00:00.000,MA,Engineer,Female,34501,White,Divorced,Fully Meets,3
2054,Erika,Mata,2561-10-25 00:00:00.000,2564-10-15 00:00:00.000,Production Technician I,Shawn Acosta,erika.mata@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Voluntary,Anyone include world claim up.,"Production       ",Project Management - Con,2536-12-30 00:00:00.000,MA,Coordinator,Female,41617,Black,Married,Fully Meets,3
2055,Beau,Olsen,2563-11-25 00:00:00.000,NULL,Production Technician I,Jamie Hernandez,beau.olsen@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unk,NULL,"Production       ",Engineers,2532-07-19 00:00:00.000,MA,Executive,Female,70318,White,Divorced,Fully Meets,3
2056,Kelly,Ellis,2563-04-17 00:00:00.000,2565-02-26 00:00:00.000,Production Technician I,Abigail Cooper,kelly.ellis@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Voluntary,Stock about front themselves list value.,"Production       ",Field Operations,2500-07-25 00:00:00.000,MA,Laborer,Female,69455,White,Divorced,Fully Meets,3
2057,Nikhil,Rivas,2564-04-15 00:00:00.000,NULL,Production Technician I,Amanda Jones,nikhil.rivas@bilearner.com,WBL,Active,Contract,Zone C,Part-Time,Unk,NULL,"Production       ",Field Operations,2507-12-14 00:00:00.000,MA,Laborer,Male,28907,Hispanic,Married,Fully Meets,3
2058,Brady,Boyd,2565-04-17 00:00:00.000,2565-06-03 00:00:00.000,Production Technician I,Stephanie Morales,brady.boyd@bilearner.com,NEL,Active,Full-Time,Zone A,Temporary,Resignation,Provide pick upon green event himself.,"Production       ",Field Operations,2527-01-13 00:00:00.000,MA,Laborer,Male,9125,White,Divorced,Fully Meets,3
2059,Alfred,Manning,2566-07-29 00:00:00.000,2566-08-06 00:00:00.000,Production Technician I,Sally Owens,alfred.manning@bilearner.com,PL,Voluntarily Terminated,Full-Time,Zone C,Temporary,Retirement,Issue administration collection.,"Production       ",General - Con,2530-07-27 00:00:00.000,MA,Laborer,Female,7499,White,Married,Fully Meets,3
2060,Angelina,Russell,2566-01-26 00:00:00.000,NULL,Production Technician I,David Perkins,angelina.russell@bilearner.com,BPC,Active,Part-Time,Zone C,Part-Time,Unk,NULL,"Production       ",Field Operations,2485-09-18 00:00:00.000,MA,Tower Hand,Female,96077,Asian,Divorced,Fully Meets,3
2061,King,Garrison,2561-12-12 00:00:00.000,NULL,Production Technician I,Natasha Dennis,king.garrison@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,NULL,"Production       ",Engineers,2489-08-06 00:00:00.000,MA,Field Project Manager,Female,55355,Other,Married,Fully Meets,3
2062,Kale,Middleton,2561-10-25 00:00:00.000,NULL,Production Technician I,Regina Roberts,kale.middleton@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Unk,NULL,"Production       ",Project Management - Con,2493-07-18 00:00:00.000,MA,Laborer,Female,35346,Hispanic,Single,Fully Meets,3
2063,Kailyn,Montgomery,2564-05-20 00:00:00.000,NULL,Production Technician I,Raymond Johnson,kailyn.montgomery@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,NULL,"Production       ",Aerial,2487-03-26 00:00:00.000,MA,Groundman,Female,72585,Hispanic,Married,Fully Meets,3
2064,Philip,Cobb,2563-08-28 00:00:00.000,2563-12-26 00:00:00.000,Production Technician I,Nicholas Freeman,philip.cobb@bilearner.com,MSC,Active,Part-Time,Zone C,Full-Time,Resignation,Maintain catch look. Wide local natural.,"Production       ",Finance & Accounting,2507-05-10 00:00:00.000,MA,Executive,Female,32823,White,Single,Fully Meets,3
2065,Bria,Spence,2563-05-10 00:00:00.000,NULL,Production Technician II,Yesenia Sandoval,bria.spence@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Unk,NULL,"Production       ",Field Operations,2515-02-29 00:00:00.000,MA,Laborer,Female,18169,Other,Single,Fully Meets,3
2066,Ellie,Holder,2566-08-04 00:00:00.000,2566-08-04 00:00:00.000,Production Technician II,Lisa Bryant,ellie.holder@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Voluntary,Yeah deal great thousand church least fact.,"Production       ",Project Management - Con,2532-05-25 00:00:00.000,MA,Manager,Female,71853,Asian,Single,Fully Meets,3
2067,Denzel,Clark,2565-04-22 00:00:00.000,NULL,Production Technician II,Ariana Campbell MD,denzel.clark@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Unk,NULL,"Production       ",Engineers,2492-10-20 00:00:00.000,MA,Project Manager,Female,97487,White,Divorced,Fully Meets,3
2068,Sidney,Lewis,2564-06-05 00:00:00.000,NULL,Production Technician II,William Mccall DDS,sidney.lewis@bilearner.com,PL,Active,Contract,Zone C,Part-Time,Unk,NULL,"Production       ",Field Operations,2505-09-07 00:00:00.000,MA,Laborer,Female,53645,White,Divorced,Fully Meets,3
2069,Simon,Rivers,2565-06-29 00:00:00.000,NULL,Production Technician II,William Wagner,simon.rivers@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,NULL,"Production       ",Wireline Construction,2534-12-25 00:00:00.000,MA,Manager,Female,43569,Other,Widowed,Fully Meets,3
2070,Branson,Schneider,2565-07-02 00:00:00.000,NULL,Production Technician II,David Collins,branson.schneider@bilearner.com,SVG,Active,Contract,Zone A,Full-Time,Unk,NULL,"Production       ",Field Operations,2512-02-20 00:00:00.000,MA,Operator,Female,38800,White,Divorced,Fully Meets,3
2071,Maren,Whitehead,2566-01-04 00:00:00.000,NULL,Production Technician II,Jessica Matthews,maren.whitehead@bilearner.com,TNS,Active,Contract,Zone A,Full-Time,Unk,NULL,"Production       ",Wireline Construction,2520-05-14 00:00:00.000,MA,Laborer,Female,72287,White,Widowed,Fully Meets,3
2072,Gilbert,Hensley,2566-07-08 00:00:00.000,NULL,Production Technician II,William Walters,gilbert.hensley@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,NULL,"Production       ",Project Management - Con,2523-09-07 00:00:00.000,MA,Engineer,Female,37599,White,Single,Fully Meets,3
2073,Armani,Barker,2566-03-03 00:00:00.000,2566-08-06 00:00:00.000,Production Technician II,Daniel Lee,armani.barker@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Involuntary,Drug remain total marriage ago raise.,"Production       ",Field Operations,2499-07-18 00:00:00.000,MA,Manager,Female,52861,Hispanic,Single,Fully Meets,3
2074,Tamia,Byrd,2562-08-19 00:00:00.000,NULL,Production Technician II,Michelle Williams,tamia.byrd@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unk,NULL,"Production       ",Field Operations,2510-11-25 00:00:00.000,MA,Supervisor,Female,11079,Hispanic,Widowed,Fully Meets,3
2075,Oliver,Richardson,2561-10-30 00:00:00.000,NULL,Production Technician I,Vicki Ortega,oliver.richardson@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Unk,NULL,"Production       ",Project Management - Con,2519-10-13 00:00:00.000,MA,Manager,Female,88221,Other,Married,Fully Meets,3
2076,Nathalia,Larson,2564-12-07 00:00:00.000,2566-01-02 00:00:00.000,Production Technician I,David Simpson,nathalia.larson@bilearner.com,PL,Active,Full-Time,Zone A,Full-Time,Voluntary,Yeah quickly speech hold. Hard image wall large.,"Production       ",Field Operations,2486-07-27 00:00:00.000,MA,Project Manager,Female,83667,Black,Divorced,Fully Meets,3
2077,Laurel,Chan,2563-11-18 00:00:00.000,2564-02-13 00:00:00.000,Production Technician I,Christina Serrano,laurel.chan@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Resignation,Decide material save personal media.,"Production       ",General - Con,2486-12-25 00:00:00.000,MA,Foreman,Female,50403,Asian,Married,Fully Meets,3
2078,Alejandra,Barnes,2561-09-26 00:00:00.000,2562-10-15 00:00:00.000,Production Technician I,Yolanda Sanders,alejandra.barnes@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Until factor claim chance.,"Production       ",Field Operations,2529-10-26 00:00:00.000,MA,Laborer,Female,50499,White,Single,Fully Meets,3
2079,Emilio,Daniel,2565-06-19 00:00:00.000,NULL,Production Technician I,Michael Potts,emilio.daniel@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,NULL,"Production       ",General - Con,2499-06-12 00:00:00.000,MA,Flagger,Female,60487,White,Married,Fully Meets,3
2080,Ellie,Robbins,2565-09-15 00:00:00.000,2566-02-14 00:00:00.000,Production Technician I,Alexander Martin,ellie.robbins@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Involuntary,Serve bill write instead pressure life anyone.,"Production       ",Catv,2503-11-03 00:00:00.000,MA,Supervisor,Female,34104,Other,Married,Fully Meets,3
2081,Vicente,Hansen,2563-05-09 00:00:00.000,NULL,Production Technician I,Kaylee Gross,vicente.hansen@bilearner.com,BPC,Active,Part-Time,Zone A,Temporary,Unk,NULL,"Production       ",Engineers,2531-06-08 00:00:00.000,MA,Supervisor,Female,84354,Asian,Married,Fully Meets,3
2082,Jordan,Kemp,2564-02-17 00:00:00.000,NULL,Production Technician I,Antonio Hayes,jordan.kemp@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,NULL,"Production       ",Field Operations,2504-01-08 00:00:00.000,MA,Laborer,Male,53786,Black,Single,Fully Meets,3
2083,Edith,Richard,2563-04-12 00:00:00.000,NULL,Production Technician I,Barbara Mendez,edith.richard@bilearner.com,EW,Active,Contract,Zone C,Temporary,Unk,NULL,"Production       ",Engineers,2524-05-16 00:00:00.000,MA,Technician,Female,92893,Hispanic,Divorced,Fully Meets,3
2084,Dustin,Snow,2564-03-30 00:00:00.000,NULL,Production Technician I,Steven Phelps,dustin.snow@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Unk,NULL,"Production       ",Sales & Marketing,2514-02-06 00:00:00.000,MA,Assistant,Female,77142,Hispanic,Divorced,Fully Meets,3
2085,Layton,Goodwin,2562-05-05 00:00:00.000,2565-01-11 00:00:00.000,Production Technician I,Dana Parker,layton.goodwin@bilearner.com,NEL,Active,Contract,Zone C,Full-Time,Voluntary,Customer make camera truth.,"Production       ",Engineers,2542-07-12 00:00:00.000,MA,Engineer,Female,8666,Asian,Married,Fully Meets,3
2086,Eliza,Munoz,2564-05-31 00:00:00.000,2564-11-12 00:00:00.000,Production Technician I,Steven Short,eliza.munoz@bilearner.com,PL,Active,Contract,Zone A,Part-Time,Retirement,Capital course trade.,"Production       ",General - Con,2521-11-14 00:00:00.000,MA,Laborer,Female,26272,Asian,Divorced,Fully Meets,3
2087,Arianna,Durham,2562-11-21 00:00:00.000,2563-06-24 00:00:00.000,Production Technician I,Drew Hawkins,arianna.durham@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Involuntary,Per record feeling bed tax education.,"Production       ",Field Operations,2502-12-19 00:00:00.000,MA,Laborer,Female,11105,Black,Widowed,Fully Meets,3
2088,Lia,Orr,2562-07-19 00:00:00.000,NULL,Production Technician I,Wendy Adams,lia.orr@bilearner.com,SVG,Active,Contract,Zone B,Full-Time,Unk,NULL,"Production       ",Yard (Material Handling),2503-05-27 00:00:00.000,MA,Coordinator,Female,37040,White,Divorced,Fully Meets,3
2089,Ethan,Rhodes,2561-12-29 00:00:00.000,2563-07-04 00:00:00.000,Production Technician I,Zachary Hanson,ethan.rhodes@bilearner.com,TNS,Active,Contract,Zone C,Part-Time,Voluntary,Upon situation late.,"Production       ",Technology / It,2509-06-04 00:00:00.000,MA,Director,Female,93414,White,Married,Fully Meets,3
2090,Alexis,Nielsen,2566-01-12 00:00:00.000,NULL,Production Technician II,Michelle Dickerson,alexis.nielsen@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unk,NULL,"Production       ",General - Sga,2485-10-30 00:00:00.000,MA,Assistant,Female,33206,Asian,Divorced,Fully Meets,3
